Symbol,Year,Target_Fraud,fraud_score,risk_level,pred_onto,f_accrual,f_noncore,f_shell,f_pump,f_rec,f_cash,f_lev,f_triangle,f_inv_anomaly,accrual_ratio,noncore_ratio,shell_ratio,rec_manip_ratio,cash_crunch_ratio,leverage_ratio,Delta_Gross_Margin,Delta_Leverage,Delta_Inv,Delta_Rev,Leverage,Rev,COGS,Gross_Profit,Selling_Exp,Admin_Exp,Net_Profit,ST_Assets,Rec,Inv,Fixed_Assets,Total_Assets,ST_Debt,LT_Debt,Total_Liabilities,n_1.owners_capital,Owners_Equity,depreciation_of_fixed_assets_and_properties_investment,Operating_Cash_Flow,Short_Term_Ratio
FMC,2025,0,1.95,MediumRisk,0,0,0,0,0,1,0,0,0,0,-0.0343441851516822,0.2254807196911072,0.1898774584674237,0.325528513862906,1.0683669864849956,0.8401437547985025,-0.0106083008640359,0.3093097064614948,-0.1170066936491837,0.1841019180380822,0.8401437547985025,8185250732.0,7382016073.0,803234659.0,386928537.0,93532432.0,416740678.0,3806150467.0,559290091.0,884713191.0,696200139.0,4867239600.0,2210988560.0,11218777.0,2222207337.0,653888890.0,2645032263.0,180713587.0,583902056.0,1.72
FPT,2023,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,-0.0286822305581715,-0.0852046638315384,0.3252698516383641,-0.0578319938627998,0.8578941553486998,1.0139245964260757,-0.0039090807716888,-0.0230745258981646,-0.1894287236567495,0.19560248881554,1.0139245964260757,52617900827.0,32298347383.0,20319553445.0,5242551907.0,6625373638.0,7788049740.0,36705751752.0,9674343237.0,1593411075.0,13643232650.0,60282827533.0,29651673556.0,698142760.0,30349816317.0,12699688750.0,29933011216.0,2286514159.0,9517095698.0,1.24
FPT,2024,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,-0.0316160388279569,-0.1146575587930076,0.3198534308623149,-0.0179727380250153,0.9271297292767536,1.0152519727750229,-0.009102615581998,0.0013273763489471,0.1652717733244072,0.194437508209187,1.0152519727750229,62848794351.0,39150445981.0,23698348370.0,6115961972.0,7074038615.0,9427422530.0,45535942846.0,11381523993.0,1856756949.0,14816131186.0,71999995679.0,34836184068.0,1436271506.0,36272455574.0,14710691830.0,35727540105.0,2535298476.0,11703777189.0,1.31
FPT,2025,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,0.0117666554590126,0.0215353724524966,0.3071578405407929,0.1496992764845057,0.9995715423176292,1.0134095892940134,-0.0077302046124664,-0.0018423834810095,0.1671902906663095,0.1155794838868602,1.0134095892940134,70112825565.0,44217420809.0,25895404756.0,7580840384.0,7330786999.0,11225523196.0,58102970742.0,14400800569.0,2167188683.0,17330033607.0,88089621780.0,41552785100.0,2785370387.0,44338155487.0,17035071210.0,43751466293.0,2899524576.0,10189002967.0,1.4
FRT,2023,0,2.6,MediumRisk,0,0,0,0,0,0,0,1,0,1,0.1166479514228669,-0.7433018255584563,0.0587832097463418,-0.3230862825396195,0.2279678371263282,6.619051925166207,0.0061518941991959,2.48382798082374,0.2996737709715679,0.0558197965160683,6.619051925166207,31849649617.0,26688006159.0,5161643458.0,4169668799.0,1076478806.0,-329196525.0,11415308018.0,394464297.0,8426860753.0,1307637254.0,13098449903.0,11378723423.0,555902.0,11379279324.0,1362423890.0,1719170578.0,233071989.0,-1857103873.0,1.0
FRT,2024,0,1.4,LowRisk,0,0,0,0,0,0,0,1,0,0,-0.0138109854375585,-0.6895031162916717,0.0491099634237772,-0.2017294806060364,0.2460802638953715,6.468840443118296,0.0270197787162412,-0.1502114820479105,0.2145369658987647,0.2591815926789321,6.468840443118296,40104492531.0,32521431587.0,7583060944.0,5527210990.0,1365833850.0,408413632.0,14026158730.0,417127104.0,10234733891.0,1445982802.0,15832550399.0,13712183503.0,553182.0,13712736685.0,1362423890.0,2119813714.0,318442950.0,627076755.0,1.02
FRT,2025,0,3.35,HighRisk,1,0,0,0,0,1,0,1,0,0,-0.0743470878573104,-0.3347902507495514,0.04561582642786,0.4736327856572358,0.4916160875927498,3.614498921429801,0.0068677401124031,-2.854341521688495,0.1653125123739477,0.2737442920020476,3.614498921429801,51082868445.0,41073163987.0,10009704458.0,7018206246.0,1677744620.0,984239727.0,21787052186.0,728878340.0,11926663464.0,1574317843.0,23714236170.0,18574474295.0,691182.0,18575165477.0,1703017850.0,5139070693.0,402557018.0,2747324127.0,1.17
FTM,2023,1,6.15,HighRisk,1,0,0,0,0,0,1,1,1,1,-0.3583715626526602,-0.5720979893940713,0.5278711580878757,-0.2431580085364533,0.0045228095477237,-2.106641278228184,-0.0430558590958412,1.4775470065917076,0.4486446010991498,-0.0748887567788468,-2.106641278228184,174982045.0,172369775.0,2612270.0,1632159.0,138941795.0,-322414199.0,408459053.0,277790833.0,124060094.0,238697976.0,782341944.0,1461066607.0,28227047.0,1489293654.0,500000000.0,-706951710.0,74485175.0,-42045094.0,0.28
FTM,2024,1,4.949999999999999,HighRisk,1,0,0,0,0,0,1,1,1,0,-0.1520320688889078,-0.2978176155215304,0.4514778168881937,-0.3310232866470524,0.0076309406373463,-1.7664898270756784,-0.0122541090672839,0.340151451152505,0.2090138187385219,0.044562246372192,-1.7664898270756784,182779638.0,182290761.0,488877.0,1795892.0,88073002.0,-127288891.0,359391703.0,198214582.0,149990368.0,189568222.0,639436934.0,1465973008.0,7704527.0,1473677535.0,500000000.0,-834240601.0,46810351.0,-30073971.0,0.25
FTM,2025,1,3.7,HighRisk,1,0,0,0,0,0,1,1,0,0,-0.2320172530825306,-0.676774174363499,0.4806107283691178,-0.0497948649803475,0.001812948082995,-1.571284207316031,-0.2012912942766974,0.1952056197596474,-0.011270777067498,0.0495608761409189,-1.571284207316031,191838357.0,229940642.0,-38102285.0,992021.0,11090813.0,-155263333.0,349286819.0,198168202.0,148299860.0,142485890.0,565287970.0,1554791903.0,,1554791903.0,500000000.0,-989503933.0,47082332.0,-24106771.0,0.22
GAB,2021,1,6.3500000000000005,HighRisk,1,1,0,0,0,1,0,0,1,1,0.182729248654792,-1.2426340503941935,0.7583486244049026,0.5126757922781144,0.0238108894475988,0.7762760717554561,-0.0095036146474797,0.3914360221649572,0.4935162953377171,0.1990077612199282,0.7762760717554561,421727790.0,408344152.0,13383638.0,4711118.0,4522279.0,1850610.0,183537485.0,165407633.0,15108490.0,52033557.0,290349719.0,126889926.0,,126889926.0,138000000.0,163459793.0,3214472.0,-51204776.0,1.45
GAS,2023,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,-0.0231777311402748,-0.0943855013204726,0.2606121755299828,0.1485617870945894,2.7656982929216083,0.3438944798798644,-0.0234631890551531,-0.0073861642774694,-0.0384886337129921,-0.106922788132977,0.3438944798798644,89953906513.0,73028985058.0,16924921456.0,2543871863.0,1474856884.0,11793095480.0,62217752153.0,16865314290.0,3944544426.0,19532137951.0,87754455330.0,14971948872.0,7483886184.0,22455835056.0,22967398470.0,65298620274.0,3026921231.0,13827044652.0,4.16
GAS,2024,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,0.0189959335137224,-0.1371007501009394,0.3108081768170949,-0.0188941415696325,2.3047684550215704,0.3294389843037169,-0.0176831610940316,-0.0144554955761475,0.1659016741417732,0.1513021565998701,0.3294389843037169,103564126563.0,85909769124.0,17654357439.0,2415289067.0,3197034310.0,10590120586.0,57290495430.0,19098417078.0,4598950950.0,18221636602.0,81854881408.0,14575489060.0,5708397083.0,20283886143.0,23426729190.0,61570995266.0,2727709804.0,9035210701.0,3.93
GAS,2025,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,-0.0156955747109021,-0.1341974876032054,0.3483686093183012,-0.0019934481483418,1.9744807440952696,0.3830526353498683,-0.0442881115164044,0.0536136510461514,-0.0435272459255082,0.3047863175459551,0.3830526353498683,135129055328.0,118078501969.0,17050553360.0,2602003953.0,1324034343.0,11571631226.0,69902465635.0,24881281586.0,4398771281.0,15950791009.0,93568198110.0,20573719389.0,5341089602.0,25914808992.0,24129497560.0,67653389118.0,2788367502.0,13040237870.0,3.4
GEG,2023,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,-0.0570196547861952,-5.708322608503099,0.088972883854114,0.0721922213671837,0.2993246403503695,1.7972028977221082,0.0349431344642971,-0.2434648459529267,-0.1835273898796692,0.0335477792177858,1.7972028977221082,2163456148.0,1042528570.0,1120927578.0,985267.0,158479037.0,143323947.0,1458483967.0,829253578.0,126615322.0,14067796955.0,16132370907.0,1679163688.0,8685884827.0,10365048515.0,4054494010.0,5767322392.0,697158469.0,1063186167.0,0.87
GEG,2024,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,-0.0540803514095628,-9.183930156150437,0.0869207476116307,-0.0819991389748979,0.5598772096598745,1.6322465498833594,-0.0565969855372435,-0.1649563478387488,-0.0615462716273785,0.0748146779631421,1.6322465498833594,2325314423.0,1252130796.0,1073183627.0,25000.0,135489654.0,92073390.0,1381711542.0,823295838.0,118822621.0,13296243775.0,15173556340.0,785159809.0,8623907509.0,9409067318.0,4225083710.0,5764489022.0,804297740.0,912664649.0,1.76
GEG,2025,0,1.95,MediumRisk,0,0,0,0,0,1,0,0,0,0,0.0009195042654393,-0.5994378710526607,0.1383893425437036,0.2649754832970756,0.5285182624624879,1.3255706537357257,0.110149793207387,-0.3066758961476339,-0.6116499820349864,0.2896610081362747,1.3255706537357257,2998867343.0,1284499646.0,1714367696.0,0.0,200053743.0,946778853.0,1793332240.0,1279925753.0,46144767.0,12506295685.0,15110888032.0,884097586.0,7729078580.0,8613176166.0,4148043710.0,6497711866.0,799717319.0,932884327.0,2.03
GIL,2023,0,7.65,HighRisk,1,1,1,0,1,1,0,0,0,1,0.1037155145035117,4.420930897588551,0.2001527938337269,1.248335446349636,1.6709181862621028,0.3198598910665517,-0.0911375486751352,-0.2680696710351398,0.0878378459744469,-0.7042967186404068,0.3198598910665517,936395865.0,875312042.0,61083823.0,4768816.0,155116113.0,28881351.0,2873181556.0,437220765.0,1364067752.0,249253487.0,3357159039.0,641499415.0,172087339.0,813586754.0,700000000.0,2543572285.0,27493040.0,-319308126.0,4.48
GIL,2024,0,5.7,HighRisk,1,1,1,0,1,0,0,0,0,1,0.0732031945447877,2.037528733331736,0.1608834748354921,-0.1377137982519661,1.9727825121920284,0.2738938728021674,0.1404103867498422,-0.0459660182643842,0.207446956784299,-0.2408207665462085,0.2738938728021674,710892295.0,564702064.0,146190232.0,5879400.0,168978583.0,27630802.0,2771023975.0,271717593.0,1647039456.0,238075305.0,3262218780.0,432012612.0,269381557.0,701394170.0,1016000660.0,2560824610.0,28184700.0,-211174034.0,6.41
GIL,2025,0,5.1,HighRisk,1,1,0,0,0,1,0,0,0,1,0.1879526323808567,0.0884981468862073,0.2123530661946741,0.2453577293998129,1.5934728573408612,0.4297818957158337,0.0397634235329688,0.1558880229136662,0.1765431896247177,0.0038384056476515,0.4297818957158337,713620988.0,538493605.0,175127383.0,5111772.0,137529427.0,35640283.0,3121178793.0,339428567.0,1937813055.0,206869795.0,3794365080.0,529621303.0,615204592.0,1144825895.0,1016000660.0,2663736901.0,15714890.0,-677520622.0,5.89
GMD,2023,0,6.05,HighRisk,1,1,1,1,0,1,0,0,0,0,0.1872729846975875,0.5593695093854459,0.5310029314718899,0.3886352181068088,1.1062543170695571,0.3918520903146232,0.0215964840130049,-0.2476865388543179,-0.1740247075898737,-0.0134463920825734,0.3918520903146232,3845826297.0,2067811109.0,1778015187.0,109543154.0,551943343.0,2533934246.0,3380201263.0,1193181493.0,68169767.0,4166026324.0,13546025168.0,1915337161.0,1898313955.0,3813651116.0,3058985570.0,9732374052.0,396417878.0,-2870318.0,1.76
GMD,2024,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,0.0220449030281526,0.3171902292737663,0.4737637314135165,-0.2208759440243292,2.5488603341818186,0.3068508579758159,-0.0203801431202489,-0.0850012323388073,0.2237070577049207,0.2564334491054108,0.3068508579758159,4832024799.0,2696544402.0,2135480397.0,247200314.0,574838486.0,1923583483.0,6673567765.0,1235608050.0,83419825.0,4033163455.0,17997853313.0,2100758452.0,2125168858.0,4225927310.0,4139826090.0,13771926003.0,405544194.0,1526822552.0,3.18
GMD,2025,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,0.0370264092263344,0.2682814454430892,0.4769732514983971,-0.1008860787768188,1.969175592184342,0.3309127602928071,0.0147688570476299,0.0240619023169911,0.0366593552551806,0.2304500970753399,0.3309127602928071,5945565383.0,3230154116.0,2715411267.0,482819243.0,605112929.0,2224187271.0,6110315568.0,1395698394.0,86477942.0,5629500223.0,19777415642.0,2350292808.0,2567083746.0,4917376553.0,4264951090.0,14860039089.0,416673536.0,1491900586.0,2.6
GVR,2023,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,0.0015929401612685,0.2567151207232895,0.2860238813051706,0.0612477856478573,1.858163398597736,0.4198993306238505,-0.0252587256194787,-0.0460203836337189,-0.1835276444497231,-0.1292986608547505,0.4198993306238505,22138403152.0,17175504673.0,4962898480.0,591451294.0,1864450112.0,3372861663.0,23842248926.0,2546020286.0,3360240303.0,34438241980.0,78062093620.0,9652535590.0,13432355114.0,23084890704.0,40000000000.0,54977202916.0,2488425977.0,3248513419.0,2.47
GVR,2024,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,0.052680264731266,0.1535222372658269,0.2748177430242684,-0.1880864965942641,1.7922708570257364,0.4278721662756676,0.041240625985166,0.0079728356518171,0.2949997850198394,0.1853584892652604,0.4278721662756676,26241944115.0,19276896068.0,6965048047.0,554280177.0,2325102410.0,4826666027.0,27670285918.0,2539074724.0,4351510470.0,35337155885.0,83383682512.0,11594062718.0,13392457582.0,24986520300.0,40000000000.0,58397162212.0,2703728429.0,433991558.0,2.39
GVR,2025,0,1.2,LowRisk,0,0,0,0,0,0,0,0,0,1,-0.0055728499360902,0.1476852542717182,0.2392831270420353,-0.0835648493457747,2.087731584430843,0.3819820222830238,0.0333546232940663,-0.0458901439926437,0.533151637803597,0.1027859413989915,0.3819820222830238,28939247045.0,20293032294.0,8646214751.0,485160633.0,2746050479.0,6353291042.0,32960822961.0,2587878513.0,6671525404.0,35439749857.0,86514045691.0,11352713740.0,12559905668.0,23912619409.0,40000000000.0,62601426282.0,3237948780.0,6835420836.0,2.9
HAG,2023,1,3.1,HighRisk,1,0,1,0,0,0,1,0,0,0,0.0803976205468808,0.5042353772834305,0.6657843575520911,-0.1105436221304324,0.0061373882365276,2.130415406030485,-0.0288208593896555,-0.6808195777538661,-0.1910380916797996,0.2605502135372188,2.130415406030485,6442397199.0,5148941719.0,1293455480.0,255058076.0,155100623.0,1781685785.0,8768525586.0,7780210370.0,928718695.0,5997879680.0,20903255290.0,9710404280.0,4515380905.0,14225785185.0,9274679470.0,6677470105.0,579014760.0,101113798.0,0.9
HAG,2024,0,6.0,HighRisk,1,1,0,0,1,0,1,0,0,0,0.0827125264764413,-0.5188267207641979,0.6649397300375038,0.0710782447063772,0.0183362885786009,1.3892026952282115,0.1747929244823546,-0.7412127108022732,-0.2522410222397859,-0.1023450086409364,1.3892026952282115,5783050002.0,3611137012.0,2171912990.0,396487002.0,165284639.0,1060121821.0,8435357672.0,7536948369.0,694457742.0,6567006867.0,22280815839.0,11122837652.0,1832350067.0,12955187719.0,10574679470.0,9325628120.0,487722491.0,-782780749.0,0.76
HAG,2025,0,2.3,MediumRisk,0,0,0,0,0,0,1,0,0,0,0.0422979146805501,0.0379125742567129,0.6288018780823242,-0.319182817314414,0.0741169778325717,0.8958870397240077,-0.0019357603697582,-0.493315655504204,0.0846512731367893,0.286652206781317,0.8958870397240077,7440774047.0,4660680961.0,2780093086.0,456633748.0,165542033.0,2242953444.0,8802389436.0,7291766837.0,753244474.0,8471811964.0,26892470553.0,10218686017.0,2489146955.0,12707832972.0,12674679470.0,14184637581.0,675039000.0,1105458019.0,0.86
HAH,2023,0,1.95,MediumRisk,0,0,0,0,0,1,0,0,0,0,-0.033306990806611,-0.3573326779374612,0.3071909516260818,0.2120353155331424,0.5312103700706785,0.690122669127167,-0.2096338715060169,-0.0589449406117017,0.238291188238176,-0.1849633360865544,0.690122669127167,2612689734.0,2001623878.0,611065856.0,0.0,125377658.0,357825466.0,1600183520.0,1005170941.0,97130985.0,3117716026.0,5358949358.0,937258800.0,1250944756.0,2188203556.0,1055168810.0,3170745802.0,364343848.0,536315943.0,1.71
HAH,2024,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,-0.1380603215578516,-0.3198346611018469,0.173689019086973,-1.0261387446410506,0.9591283432570458,0.8353696272966247,0.0834196652184331,0.1452469581694576,-0.0962527765985282,0.5279636556339758,0.8353696272966247,3992094957.0,2725389313.0,1266705644.0,0.0,210539354.0,800226211.0,1752839556.0,504419818.0,87781858.0,4774994459.0,7289524569.0,1210096530.0,2107735111.0,3317831641.0,1213430910.0,3971692928.0,457172305.0,1806620317.0,1.45
HAH,2025,0,1.2,LowRisk,0,0,0,0,0,0,0,0,0,1,-0.0466561155723538,-0.297369659619717,0.3194406271360508,0.1489712098363432,0.455839739612338,0.6151869420422631,0.0686111786773093,-0.2201826852543615,0.7685580544444617,0.2752896466235034,0.6151869420422631,5091077367.0,3126355955.0,1964721412.0,0.0,147242539.0,1400895157.0,1563782078.0,718425402.0,155247312.0,5084775662.0,8713614968.0,1513929796.0,1804882415.0,3318812211.0,1688612120.0,5394802757.0,588365741.0,1807438584.0,1.03
HBC,2023,1,6.8500000000000005,HighRisk,1,0,0,0,0,1,1,1,0,1,-0.146083804309836,-0.5047594310200209,0.7709634626242932,0.4670423956677201,0.0365855893538991,10.0,-0.0008579867925691,150.5105953672276,0.0271156719728594,-0.4673039591704235,162.30794268315088,7537096581.0,7293009825.0,244086756.0,38746416.0,757700729.0,-1115337522.0,13449275190.0,10669825106.0,2278108074.0,713324367.0,15249857036.0,13703264560.0,1453211488.0,15156476048.0,2741332700.0,93380988.0,241775825.0,1112419609.0,0.98
HBC,2024,1,2.6,MediumRisk,0,0,0,0,0,0,0,1,0,1,0.0430299328466238,0.3891153504056087,0.7805278020376087,0.1802081163778777,0.0294311814952054,7.817299528263573,0.0233018976937823,-154.49064315488732,0.0346863179591189,-0.1481010156900363,7.817299528263573,6420844922.0,6063289791.0,357555131.0,36187207.0,-266891075.0,962962483.0,13734790530.0,11012402255.0,2357127255.0,660064088.0,15411757819.0,12410681510.0,1253176312.0,13663857822.0,3472132700.0,1747899997.0,163603969.0,299795579.0,1.11
HBC,2025,1,6.8500000000000005,HighRisk,1,0,0,0,0,1,1,1,0,1,-0.0632073304453997,0.3744216767888015,0.7573429004821164,0.2349140258771025,0.0350632778016355,7.152135253966761,0.0070199351816977,-0.6651642742968118,-0.0417597080476675,-0.2782012083611572,7.152135253966761,4634558106.0,4343940947.0,290617159.0,39166183.0,94877294.0,250286297.0,13261928575.0,10535706389.0,2258694309.0,1177654659.0,16088038853.0,13333832611.0,780730785.0,14114563396.0,3472132700.0,1973475458.0,247400667.0,1267168285.0,0.99
HDG,2023,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,0.0050328044480153,-0.7200218544947237,0.2524346125904694,0.1253387665061624,0.2940734926118053,0.9973516164005488,-0.0214440403827603,-0.3094440149562087,-0.2223771048260214,-0.1931778484317835,0.9973516164005488,2889383968.0,1166354221.0,1723029746.0,14516126.0,218473545.0,866291362.0,3353883065.0,1594692114.0,1074384294.0,9034421082.0,14438351768.0,2328692229.0,4880911406.0,7209603635.0,3057568410.0,7228748133.0,519856078.0,793625961.0,1.44
HDG,2024,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,-0.0435468362774922,-1.549601130682604,0.241217123563859,-0.145988728438324,0.5157486960552975,0.8776300141787038,-0.0110059485545583,-0.1197216022218451,-0.202397106151293,-0.0594489319877059,0.8776300141787038,2717613177.0,1126925620.0,1590687557.0,4362534.0,445962238.0,447271054.0,3227665144.0,1267082297.0,856932022.0,8548076889.0,13849363319.0,2139900369.0,4333481945.0,6473382314.0,3363315290.0,7375981005.0,525104013.0,1050367011.0,1.51
HDG,2025,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,-0.0272066336178478,-0.5411390759491974,0.301084333846332,0.0812184241885656,0.6494580699447068,0.7586051657599401,0.0444581849084343,-0.1190248484187637,-0.0872272164897579,0.0250614143971675,0.7586051657599401,2785720407.0,1031319897.0,1754400510.0,9702350.0,289568000.0,944191334.0,3638963190.0,1401747599.0,782184227.0,8059776360.0,14732810337.0,2240377680.0,4114878318.0,6355255998.0,3699630350.0,8377554339.0,526337141.0,1345021507.0,1.62
HHV,2023,0,5.65,HighRisk,1,0,0,0,0,1,1,1,0,0,-0.0007869430720464,-1.7976910475127426,0.2165676571427112,0.2290360896348175,0.1299886034036128,3.2116764408938625,-0.0830159547979874,-0.045165056019965,-0.5191760210453084,0.2821370928018303,3.2116764408938625,2685542239.0,1605123307.0,1080418932.0,0.0,60780236.0,364457218.0,1175974314.0,690013293.0,77290414.0,28328801816.0,36780154789.0,3143895667.0,24903357792.0,28047253459.0,3293503510.0,8732901329.0,310893451.0,393401106.0,0.37
HHV,2024,0,2.3,MediumRisk,0,0,0,0,0,0,1,0,0,0,-0.0166769503698745,-1.5640306399920625,0.2749835424776835,0.0410173903523082,0.0915810950979627,2.559715341610996,0.0031018268926431,-0.6519610992828664,-0.1238896068016921,0.2318747189885476,2.559715341610996,3308251591.0,1967049199.0,1341202392.0,0.0,71738443.0,495104828.0,1282949496.0,878312476.0,67714935.0,27803114813.0,38906360732.0,3678947982.0,24297785800.0,27976733782.0,4322555280.0,10929626950.0,348937234.0,1143944275.0,0.35
HHV,2025,0,4.25,HighRisk,1,0,0,0,0,1,1,0,0,0,-0.0280258124408675,-1.272520275408578,0.3090561078163821,0.2091674227497509,0.1758156188679843,2.346532843138867,0.0199349031737801,-0.2131824984721291,-0.3184226493018121,0.1491108422170785,2.346532843138867,3801547772.0,2184574075.0,1616973697.0,0.0,75216888.0,678434787.0,1864835151.0,1192992746.0,46152966.0,27486498794.0,40753441079.0,3558781882.0,25016849210.0,28575631092.0,4974330030.0,12177809987.0,430611572.0,1820583083.0,0.52
HND,2023,0,1.2,LowRisk,0,0,0,0,0,0,0,0,0,1,-0.0354790177067798,-0.2147011270735263,0.4061443232761936,0.1682746557168894,0.0588446164360473,0.3007156481048914,-0.0211647596873249,-0.0005465037653609,1.0515970525192462,0.0886204792114894,0.3007156481048914,11442698023.0,10798766962.0,643931061.0,0.0,107675068.0,441471553.0,3845777877.0,2909010685.0,830842441.0,3707542909.0,7820604034.0,1800075477.0,7989194.0,1808064671.0,5000000000.0,6012539362.0,927799876.0,718938902.0,2.14
HND,2024,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,-0.1036484899900506,-0.1594133035819088,0.4012223498807624,-0.0866835870780258,0.1450293677384854,0.219635848973422,-0.0193787357798231,-0.0810797991314693,-0.0301840659100369,-0.0355180891939194,0.219635848973422,11036275254.0,10629084457.0,407190798.0,0.0,106974156.0,258938414.0,3540722108.0,2553524703.0,805764238.0,3192403752.0,6980222385.0,1251009846.0,6010494.0,1257020340.0,5000000000.0,5723202045.0,546758489.0,982427924.0,2.83
HND,2025,0,0.0,LowRisk,0,0,0,0,0,0,0,0,0,0,-0.1976019135179702,-0.0869540568954157,0.2683421146638592,-0.2054471710279601,1.489251048247034,0.2137945577909817,0.0193892978699808,-0.0058412911824402,-0.0784359717389194,-0.1182875044301609,0.2137945577909817,9730821796.0,9183122779.0,547699017.0,0.0,89613596.0,421439543.0,4392144438.0,1726860212.0,742563337.0,2715842388.0,7354703232.0,1291065661.0,4372282.0,1295437943.0,5000000000.0,6059265289.0,481684499.0,1874742975.0,3.4
HNG,2023,1,4.9,HighRisk,1,0,0,0,0,0,1,1,0,1,-0.1178972794728634,-0.2827546847241924,0.4577544128833893,-0.337898527428605,0.018459309096286,5.248940806239145,0.2116731922765446,2.073637106757713,0.1314090167873093,-0.1836421488031081,5.248940806239145,605571129.0,1269905027.0,-664333898.0,26783949.0,96747957.0,-1098460718.0,2658783434.0,600574464.0,1880825838.0,5585165173.0,14095779338.0,9609413390.0,2230658977.0,11840072367.0,11085538950.0,2255706971.0,510072657.0,563393318.0,0.28
HNG,2024,0,4.9,HighRisk,1,0,0,0,0,0,1,1,0,1,-0.111271965213641,-0.6298931457043818,0.5532590182865852,-0.2048674812162911,0.0120385612403811,9.207366935353424,0.2112786687106373,3.958426129114279,0.0300954053567186,-0.187675524075389,9.207366935353424,491920250.0,927642680.0,-435722430.0,12202839.0,26506805.0,-1281878648.0,2474455316.0,364823159.0,1937430054.0,5348929120.0,16695493770.0,14304209578.0,755652410.0,15059861988.0,11085538950.0,1635631782.0,563408822.0,575861754.0,0.17
HNG,2025,0,4.9,HighRisk,1,0,0,0,0,0,1,1,0,1,-0.0987525904043685,-1.1061221568526085,0.6026364109883854,-0.0882983486375573,0.011071939291142,10.0,1.0904431344150656,8.681572828070543,0.2498323611738501,0.3773733933498366,17.888939763423966,677557864.0,538872025.0,138685839.0,16186724.0,18598284.0,-979068218.0,3066094495.0,470284430.0,2421462779.0,5304904780.0,19882835427.0,15746770409.0,3083447154.0,18830217563.0,11085538950.0,1052617864.0,506064402.0,984413285.0,0.19
HPG,2023,0,1.95,MediumRisk,0,0,0,0,0,1,0,0,0,0,-0.0098126375598303,-0.4218582500167124,0.2330882425995466,0.2406062629928366,0.5245138197462794,0.8260319442529243,-0.0097811689523579,0.0537885572798334,0.0003878190517774,-0.1588032090016367,0.8260319442529243,118953027894.0,106015187198.0,12937840696.0,1961362130.0,1307290337.0,6800388315.0,82716439173.0,10702136440.0,34504487406.0,71998370738.0,187782586564.0,71513492905.0,13432674420.0,84946167324.0,58147857000.0,102836419239.0,6761933539.0,8643030777.0,1.16
HPG,2024,0,1.2,LowRisk,0,0,0,0,0,0,0,0,0,1,0.0241066863374938,-0.2158648668931763,0.3476099882896816,-0.45270543960258,0.4378218317201429,0.9580870915195469,0.0244504683573285,0.1320551472666224,0.3358037071139094,0.1673104467314183,0.9580870915195469,138855112131.0,120357563004.0,18497549128.0,2337308685.0,1545516023.0,12020023621.0,86674276273.0,7647800287.0,46091222189.0,67428366954.0,224489707554.0,75225243263.0,34617006308.0,109842249570.0,63962502000.0,114647457984.0,6915671331.0,6608320655.0,1.15
HPG,2025,0,1.95,MediumRisk,0,0,0,0,0,1,0,0,0,0,-0.0006938681595373,-0.3166426174167596,0.1383993690735055,0.8454994174480649,0.3798920001643517,0.9655659200925124,0.0237055736466142,0.0074788285729657,0.1461667717851889,0.1243093050165519,0.9655659200925124,156116094618.0,131618306435.0,24497788183.0,2633630712.0,1436537357.0,15514931572.0,103682043128.0,15064703713.0,52828227344.0,133608057860.0,257921581413.0,94208648920.0,32492921616.0,126701570537.0,76754658550.0,131220010877.0,8468263032.0,15693895145.0,1.1
HSG,2023,0,3.15,HighRisk,1,0,0,0,0,1,0,0,0,1,-0.1057029955831967,-4.881445006417331,0.1953915838954188,0.962463350896386,0.2015686924543093,0.6108569242589793,-0.0026480503330231,0.0465346257798668,0.0315465885569027,-0.3633020308129189,0.6108569242589793,31650660957.0,28590018867.0,3060642090.0,2476864156.0,406967911.0,30062344.0,11274839905.0,2322150339.0,7628606121.0,5019581505.0,17365305646.0,6568894350.0,16244923.0,6585139273.0,6159823090.0,10780166372.0,1130700951.0,1865627170.0,1.72
